rating_id,userId,movieId,rating,rating_date
12002223,123100,5940,3.0,2015-12-14 19:01:31
12002224,123100,5942,2.5,2018-08-29 16:12:32
12002225,123100,5943,2.5,2018-08-29 16:12:31
12002226,123100,5944,3.0,2018-08-29 16:12:31
12002227,123100,5945,3.5,2015-12-14 19:00:05
12002228,123100,5946,4.5,2016-02-11 23:00:42
12002229,123100,5949,3.0,2017-08-23 23:01:00
12002230,123100,5951,4.0,2016-02-11 22:10:33
12002231,123100,5952,4.0,2015-12-14 19:56:18
12002232,123100,5953,4.0,2015-12-14 18:59:29
12002233,123100,5954,3.5,2016-02-11 22:10:41
12002234,123100,5955,3.0,2018-08-29 16:12:29
12002235,123100,5956,3.5,2016-02-11 22:10:44
12002236,123100,5957,3.0,2018-08-29 16:12:32
12002237,123100,5959,3.0,2018-08-29 16:12:31
12002238,123100,5963,3.5,2017-03-21 22:29:22
12002239,123100,5964,2.5,2018-08-29 16:12:22
12002240,123100,5965,4.5,2016-02-11 23:00:41
12002241,123100,5966,5.0,2016-11-15 02:43:29
12002242,123100,5968,3.0,2015-12-14 19:22:12
12002243,123100,5969,2.5,2016-12-01 20:59:51
12002244,123100,5971,4.0,2015-12-14 20:04:12
12002245,123100,5974,3.5,2015-12-14 19:56:29
12002246,123100,5975,1.5,2016-04-26 07:13:25
12002247,123100,5977,3.5,2018-08-29 16:12:08
12002248,123100,5978,3.0,2018-08-29 16:12:19
12002249,123100,5979,2.0,2017-09-07 00:38:55
12002250,123100,5980,3.5,2016-04-27 11:28:02
12002251,123100,5981,3.5,2016-11-15 02:43:32
12002252,123100,5982,2.5,2016-02-11 22:11:09
12002253,123100,5983,4.0,2016-02-14 10:26:49
12002254,123100,5984,1.5,2016-02-13 09:43:08
12002255,123100,5986,5.0,2016-02-11 22:10:12
12002256,123100,5989,4.5,2016-02-11 22:10:17
12002257,123100,5990,2.0,2015-12-14 19:01:50
12002258,123100,5991,3.5,2015-12-14 18:59:55
12002259,123100,5992,4.0,2016-02-11 22:10:36
12002260,123100,5995,4.5,2016-02-11 22:10:17
12002261,123100,5996,2.5,2018-08-29 16:12:32
12002262,123100,6000,2.5,2016-12-26 03:24:20
12002263,123100,6001,3.5,2015-12-14 19:00:18
12002264,123100,6002,3.5,2015-12-14 19:00:04
12002265,123100,6004,4.0,2016-02-13 09:42:49
12002266,123100,6006,2.5,2018-08-29 16:12:32
12002267,123100,6007,2.0,2018-08-29 16:12:31
12002268,123100,6008,2.0,2016-02-11 22:11:15
12002269,123100,6012,2.5,2018-08-29 16:12:32
12002270,123100,6016,4.5,2016-02-13 22:28:22
12002271,123100,6017,3.0,2015-12-14 19:01:11
12002272,123100,6018,3.0,2016-02-11 22:10:54
12002273,123100,6020,4.5,2016-01-19 10:45:33
12002274,123100,6021,3.5,2015-12-14 19:21:54
12002275,123100,6022,3.5,2016-02-11 23:00:53
12002276,123100,6023,3.5,2015-12-14 19:00:31
12002277,123100,6026,2.5,2016-02-14 10:27:52
12002278,123100,6027,3.0,2017-08-15 18:50:51
12002279,123100,6031,4.0,2016-02-14 10:26:52
12002280,123100,6032,3.5,2018-08-29 16:12:14
12002281,123100,6035,5.0,2016-02-11 23:00:30
12002282,123100,6037,2.5,2018-08-29 16:12:16
12002283,123100,6040,2.5,2017-01-29 03:47:48
12002284,123100,6041,3.0,2016-02-13 22:28:21
12002285,123100,6042,4.0,2016-02-11 16:35:32
12002286,123100,6043,3.5,2015-12-14 19:14:59
12002287,123100,6046,2.0,2016-02-14 10:28:03
12002288,123100,6047,2.5,2016-12-01 20:59:50
12002289,123100,6051,4.0,2016-02-11 23:00:44
12002290,123100,6054,3.0,2016-12-01 20:59:53
12002291,123100,6056,3.5,2015-12-14 19:00:08
12002292,123100,6058,2.0,2016-12-23 20:35:35
12002293,123100,6061,1.5,2016-02-11 22:11:18
12002294,123100,6062,4.5,2016-02-11 16:35:32
12002295,123100,6063,3.0,2015-12-14 19:22:41
12002296,123100,6064,3.5,2015-12-14 19:21:48
12002297,123100,6065,5.0,2016-02-14 10:26:31
12002298,123100,6066,3.0,2018-08-29 16:12:14
12002299,123100,6068,3.0,2016-11-15 02:43:37
12002300,123100,6070,3.0,2016-05-27 23:30:47
12002301,123100,6072,3.0,2016-02-14 10:27:25
12002302,123100,6073,2.5,2016-02-11 23:01:08
12002303,123100,6075,3.5,2016-02-15 11:08:26
12002304,123100,6077,3.0,2018-09-02 01:42:00
12002305,123100,6080,2.5,2016-11-15 02:43:44
12002306,123100,6082,3.5,2016-04-27 11:27:55
12002307,123100,6083,4.0,2016-02-14 10:26:45
12002308,123100,6085,2.5,2015-12-14 19:44:57
12002309,123100,6090,2.5,2018-08-29 16:12:16
12002310,123100,6091,3.0,2015-12-14 19:01:25
12002311,123100,6092,3.0,2018-08-29 16:12:16
12002312,123100,6093,3.5,2016-09-06 21:50:11
12002313,123100,6094,4.5,2016-02-14 10:26:41
12002314,123100,6095,3.0,2017-01-14 00:03:33
12002315,123100,6096,3.0,2017-03-21 22:29:23
12002316,123100,6098,3.5,2017-07-06 19:55:16
12002317,123100,6099,1.5,2016-12-23 20:35:38
12002318,123100,6100,3.0,2015-12-14 19:01:29
12002319,123100,6101,3.5,2015-12-14 19:21:49
12002320,123100,6104,3.5,2017-09-07 00:38:48
12002321,123100,6105,5.0,2016-02-15 11:08:26
12002322,123100,6107,3.5,2016-02-11 22:10:50
12002323,123100,6108,2.5,2016-02-14 10:27:51
12002324,123100,6109,3.0,2017-01-29 03:47:47
12002325,123100,6110,3.0,2017-09-07 00:38:52
12002326,123100,6112,3.0,2018-08-29 16:12:16
12002327,123100,6113,3.0,2015-12-14 19:01:29
12002328,123100,6114,2.5,2016-02-11 22:11:09
12002329,123100,6115,2.0,2017-03-21 22:29:28
12002330,123100,6116,2.5,2018-08-29 16:12:16
12002331,123100,6117,2.0,2017-08-30 00:11:45
12002332,123100,6118,3.0,2016-01-21 23:53:42
12002333,123100,6119,3.5,2016-02-14 10:27:03
12002334,123100,6120,2.0,2016-12-01 20:59:49
12002335,123100,6121,2.5,2016-02-11 23:01:07
12002336,123100,6123,4.0,2015-12-14 19:14:12
12002337,123100,6126,3.0,2016-02-11 23:00:59
12002338,123100,6127,4.0,2016-02-14 10:26:59
12002339,123100,6130,2.5,2016-12-23 20:35:31
12002340,123100,6131,2.5,2018-08-29 16:12:15
12002341,123100,6132,2.5,2016-12-23 20:35:31
12002342,123100,6133,2.5,2016-02-13 09:43:03
12002343,123100,6134,3.0,2018-09-02 01:42:00
12002344,123100,6136,3.5,2016-02-11 22:10:50
12002345,123100,6138,2.5,2017-07-25 21:04:58
12002346,123100,6139,3.0,2018-08-29 16:12:16
12002347,123100,6140,3.5,2015-12-14 19:21:57
12002348,123100,6144,2.5,2016-02-11 22:11:09
12002349,123100,6146,3.5,2016-02-11 22:10:48
12002350,123100,6147,3.5,2016-04-26 07:13:22
12002351,123100,6148,3.5,2015-12-14 19:22:45
12002352,123100,6150,2.5,2018-08-29 16:12:16
12002353,123100,6151,3.5,2016-02-11 23:00:53
12002354,123100,6152,1.0,2016-12-23 20:35:39
12002355,123100,6155,3.0,2018-08-29 16:12:31
12002356,123100,6156,3.0,2015-12-14 19:56:35
12002357,123100,6157,2.5,2015-12-14 19:23:50
12002358,123100,6159,3.5,2016-02-13 22:28:22
12002359,123100,6160,3.5,2015-12-14 19:15:16
12002360,123100,6161,4.0,2016-02-11 22:10:34
12002361,123100,6162,3.0,2015-12-14 19:56:38
12002362,123100,6165,2.5,2018-08-29 16:12:31
12002363,123100,6168,3.0,2018-09-02 01:42:01
12002364,123100,6170,3.5,2015-12-14 19:56:35
12002365,123100,6172,2.5,2017-08-18 22:05:42
12002366,123100,6176,3.5,2018-08-29 16:12:11
12002367,123100,6178,5.0,2016-01-19 10:45:36
12002368,123100,6179,2.5,2018-08-29 16:12:19
12002369,123100,6181,4.5,2016-02-11 23:00:42
12002370,123100,6183,4.5,2016-02-11 23:00:41
12002371,123100,6184,3.0,2015-12-14 19:44:51
12002372,123100,6185,3.0,2016-07-28 19:10:38
12002373,123100,6186,3.0,2018-09-02 01:42:03
12002374,123100,6187,3.5,2018-09-02 01:42:03
12002375,123100,6188,3.0,2016-04-26 14:12:58
12002376,123100,6190,4.0,2016-01-01 22:19:56
12002377,123100,6191,3.5,2015-12-14 18:59:57
12002378,123100,6192,4.5,2016-02-13 09:42:47
12002379,123100,6193,3.5,2015-12-14 19:22:25
12002380,123100,6195,4.0,2016-06-11 00:41:19
12002381,123100,6197,3.0,2015-12-14 19:22:17
12002382,123100,6198,3.0,2018-08-29 16:12:23
12002383,123100,6200,3.0,2015-12-14 19:01:30
12002384,123100,6202,3.5,2015-12-14 19:00:07
12002385,123100,6206,2.5,2017-09-07 00:38:54
12002386,123100,6207,3.0,2017-09-07 00:38:52
12002387,123100,6210,2.5,2016-11-15 02:43:44
12002388,123100,6211,4.0,2016-02-11 22:10:29
12002389,123100,6214,3.5,2015-12-14 19:22:32
12002390,123100,6216,4.0,2016-02-13 09:42:50
12002391,123100,6218,3.0,2015-12-14 19:01:12
12002392,123100,6219,3.0,2018-08-29 16:12:31
12002393,123100,6221,2.5,2018-08-29 16:12:30
12002394,123100,6222,1.0,2016-02-11 22:11:19
12002395,123100,6223,1.5,2016-04-26 07:13:25
12002396,123100,6224,4.0,2016-05-24 15:09:24
12002397,123100,6225,3.5,2018-08-29 16:12:04
12002398,123100,6226,4.0,2016-02-11 22:10:26
12002399,123100,6228,4.5,2016-01-19 10:45:34
12002400,123100,6229,4.5,2016-02-11 23:00:39
12002401,123100,6230,4.0,2016-02-14 10:26:57
12002402,123100,6232,3.0,2016-11-15 02:43:39
12002403,123100,6234,3.5,2016-04-26 07:13:22
12002404,123100,6235,5.0,2016-02-11 22:10:13
12002405,123100,6236,4.0,2016-02-14 10:26:49
12002406,123100,6237,4.0,2016-12-23 20:35:20
12002407,123100,6238,3.0,2015-12-14 19:01:27
12002408,123100,6239,3.0,2018-08-29 16:12:03
12002409,123100,6240,2.5,2018-08-29 16:12:22
12002410,123100,6241,3.5,2015-12-14 19:00:18
12002411,123100,6242,3.5,2015-12-14 19:22:24
12002412,123100,6243,2.0,2016-12-23 20:35:37
12002413,123100,6244,4.5,2016-02-13 09:42:46
12002414,123100,6245,2.0,2016-12-01 20:59:49
12002415,123100,6247,1.5,2016-02-14 10:28:09
12002416,123100,6248,4.0,2016-02-11 22:10:38
12002417,123100,6249,2.0,2018-08-29 16:12:32
12002418,123100,6251,3.5,2016-06-17 02:52:35
12002419,123100,6254,4.0,2015-12-14 18:59:37
12002420,123100,6255,3.0,2018-08-29 16:12:06
12002421,123100,6256,3.0,2016-04-26 07:13:23
12002422,123100,6257,2.5,2016-02-11 22:11:08
12002423,123100,6258,5.0,2016-02-11 23:00:30
12002424,123100,6260,1.5,2016-02-14 10:28:10
12002425,123100,6261,3.0,2017-06-03 00:16:50
12002426,123100,6262,3.0,2015-12-14 19:01:23
12002427,123100,6264,2.5,2018-08-29 16:12:32
12002428,123100,6266,2.5,2018-08-29 16:12:32
12002429,123100,6268,4.5,2016-02-11 22:10:17
12002430,123100,6269,4.0,2015-12-14 19:14:17
12002431,123100,6270,3.5,2016-04-27 11:27:53
12002432,123100,6271,4.0,2015-12-14 18:59:35
12002433,123100,6272,3.0,2017-09-07 00:38:52
12002434,123100,6273,4.0,2015-12-14 19:21:38
12002435,123100,6275,2.5,2018-08-29 16:12:20
12002436,123100,6277,3.0,2017-09-07 00:38:52
12002437,123100,6279,3.0,2015-12-14 19:22:42
12002438,123100,6281,3.0,2018-08-29 16:12:30
12002439,123100,6283,3.5,2015-12-14 19:24:58
12002440,123100,6285,1.5,2016-02-15 11:08:38
12002441,123100,6286,3.5,2015-12-14 19:00:03
12002442,123100,6287,3.0,2018-08-29 16:12:32
12002443,123100,6288,3.0,2018-09-02 01:42:03
12002444,123100,6290,3.0,2015-12-14 19:22:34
12002445,123100,6291,4.0,2016-02-13 09:42:50
12002446,123100,6292,3.5,2016-02-11 23:00:53
12002447,123100,6293,2.5,2017-09-07 00:38:54
12002448,123100,6296,3.5,2015-12-14 18:59:56
12002449,123100,6299,4.0,2015-12-14 19:15:41
12002450,123100,6300,3.5,2018-08-29 16:12:30
12002451,123100,6301,3.5,2015-12-14 19:21:29
12002452,123100,6302,1.5,2017-09-07 00:38:55
12002453,123100,6303,3.0,2016-02-14 10:27:41
12002454,123100,6304,3.0,2016-12-23 20:35:28
12002455,123100,6305,4.0,2016-02-11 23:00:49
12002456,123100,6307,1.5,2017-03-21 22:29:29
12002457,123100,6312,3.0,2015-12-14 19:01:33
12002458,123100,6316,2.5,2015-12-14 19:56:42
12002459,123100,6319,2.5,2018-08-29 16:12:22
12002460,123100,6323,3.5,2016-12-23 20:35:23
12002461,123100,6325,1.0,2015-12-14 19:13:51
12002462,123100,6327,3.5,2018-08-29 16:12:33
12002463,123100,6328,2.0,2016-02-13 09:43:07
12002464,123100,6331,3.5,2015-12-14 19:15:56
12002465,123100,6333,4.0,2016-02-14 10:26:55
12002466,123100,6334,3.5,2017-06-30 19:48:54
12002467,123100,6335,3.0,2017-06-30 19:48:54
12002468,123100,6336,4.5,2016-02-11 22:10:20
12002469,123100,6337,3.5,2016-02-11 23:00:52
12002470,123100,6339,3.5,2015-12-14 19:22:26
12002471,123100,6340,3.5,2017-07-21 06:51:33
12002472,123100,6341,3.0,2018-08-29 16:12:32
12002473,123100,6342,2.0,2016-02-11 23:01:12
12002474,123100,6344,3.0,2015-12-14 19:01:16
12002475,123100,6345,3.0,2018-08-29 16:12:17
12002476,123100,6346,2.5,2018-08-29 16:12:18
12002477,123100,6349,2.5,2017-01-29 03:47:49
12002478,123100,6350,4.0,2015-12-14 20:03:58
12002479,123100,6354,2.5,2018-08-29 16:12:05
12002480,123100,6355,3.0,2015-12-14 19:01:36
12002481,123100,6356,4.0,2016-02-13 09:42:48
12002482,123100,6357,3.5,2015-12-14 19:00:28
12002483,123100,6358,2.5,2016-11-15 02:43:42
12002484,123100,6365,3.5,2016-02-14 10:27:12
12002485,123100,6366,3.5,2015-12-14 18:59:58
12002486,123100,6367,3.0,2016-05-27 23:31:15
12002487,123100,6368,4.0,2016-01-01 22:19:56
12002488,123100,6369,2.0,2016-02-11 23:01:10
12002489,123100,6370,3.5,2018-08-29 16:12:32
12002490,123100,6373,3.0,2016-12-23 20:35:28
12002491,123100,6376,3.5,2016-02-15 11:08:37
12002492,123100,6377,4.0,2015-12-14 20:04:08
12002493,123100,6379,2.5,2016-12-23 20:35:34
12002494,123100,6380,3.5,2015-12-14 19:15:29
12002495,123100,6382,2.5,2016-12-01 20:59:52
12002496,123100,6383,3.0,2016-12-01 20:59:54
12002497,123100,6384,3.5,2018-08-29 16:12:31
12002498,123100,6385,4.5,2016-02-11 22:10:25
12002499,123100,6386,3.5,2018-08-29 16:12:06
12002500,123100,6387,3.0,2017-01-29 03:47:46
12002501,123100,6388,2.5,2017-06-30 19:48:55
12002502,123100,6390,2.5,2016-01-01 22:20:04
12002503,123100,6392,3.0,2018-08-29 16:12:08
12002504,123100,6393,3.0,2015-12-14 19:22:16
12002505,123100,6394,3.5,2018-08-29 16:12:08
12002506,123100,6395,3.0,2016-12-23 20:35:26
12002507,123100,6396,3.0,2016-10-09 07:29:29
12002508,123100,6397,3.5,2015-12-14 19:00:37
12002509,123100,6398,3.0,2018-08-29 16:12:09
12002510,123100,6400,4.0,2015-12-14 19:15:55
12002511,123100,6402,3.0,2016-04-26 07:13:23
12002512,123100,6403,5.0,2016-02-11 22:10:12
12002513,123100,6404,3.5,2015-12-14 19:00:27
12002514,123100,6406,3.0,2017-07-22 08:15:22
12002515,123100,6408,3.5,2017-08-23 23:00:58
12002516,123100,6409,5.0,2016-04-26 14:12:56
12002517,123100,6410,2.5,2015-12-14 19:01:48
12002518,123100,6412,3.5,2015-12-14 19:00:35
12002519,123100,6414,2.5,2016-12-01 20:59:50
12002520,123100,6415,3.5,2015-12-14 19:00:16
12002521,123100,6416,3.5,2018-08-29 16:12:06
12002522,123100,6419,4.0,2016-02-14 10:26:45
12002523,123100,6422,2.5,2016-11-15 02:43:43
12002524,123100,6426,3.0,2016-12-23 20:35:25
12002525,123100,6427,5.0,2016-02-14 10:26:32
12002526,123100,6428,3.0,2018-08-29 16:12:08
12002527,123100,6429,5.0,2016-02-11 22:10:11
12002528,123100,6430,3.5,2018-08-29 16:12:17
12002529,123100,6433,4.0,2015-12-14 19:14:31
12002530,123100,6434,3.0,2018-08-29 16:11:58
12002531,123100,6436,3.5,2018-09-02 01:42:01
12002532,123100,6439,5.0,2016-04-26 07:13:21
12002533,123100,6440,3.5,2015-12-14 19:00:15
12002534,123100,6441,3.0,2017-07-05 22:55:22
12002535,123100,6442,3.5,2015-12-14 19:00:14
12002536,123100,6443,5.0,2016-06-11 00:41:17
12002537,123100,6445,3.5,2016-11-15 02:43:32
12002538,123100,6446,5.0,2016-02-14 10:26:31
12002539,123100,6447,3.0,2018-08-29 16:12:06
12002540,123100,6448,4.0,2016-04-26 14:12:57
12002541,123100,6449,3.5,2018-09-02 01:41:59
12002542,123100,6450,3.0,2018-09-02 01:41:59
12002543,123100,6451,3.0,2017-01-29 03:47:47
12002544,123100,6452,4.0,2016-02-14 10:26:56
12002545,123100,6453,3.5,2015-12-14 19:15:43
12002546,123100,6454,3.5,2015-12-14 19:22:13
12002547,123100,6456,5.0,2016-02-14 10:26:32
12002548,123100,6457,3.5,2018-08-29 16:12:03
12002549,123100,6459,3.5,2016-04-26 07:13:22
12002550,123100,6460,3.5,2015-12-14 19:21:46
12002551,123100,6461,2.5,2016-02-14 10:27:49
12002552,123100,6463,3.5,2015-12-14 19:15:09
12002553,123100,6465,3.0,2015-12-14 19:01:29
12002554,123100,6466,3.0,2016-12-23 20:35:28
12002555,123100,6467,5.0,2016-02-11 23:00:31
12002556,123100,6468,1.0,2016-02-11 23:01:14
12002557,123100,6471,3.0,2017-09-07 00:38:50
12002558,123100,6474,2.5,2016-02-14 10:27:55
12002559,123100,6477,4.0,2016-02-14 10:26:43
12002560,123100,6478,3.5,2015-12-14 19:00:33
12002561,123100,6480,3.5,2017-07-06 19:55:16
12002562,123100,6483,1.0,2018-08-29 16:12:33
12002563,123100,6488,2.5,2017-09-07 00:38:54
12002564,123100,6490,4.5,2016-02-11 23:00:39
12002565,123100,6492,2.0,2016-02-13 09:43:07
12002566,123100,6495,2.5,2016-12-01 20:59:50
12002567,123100,6497,3.0,2016-05-27 23:30:18
12002568,123100,6499,3.5,2015-12-14 20:16:23
12002569,123100,6500,2.5,2017-07-06 19:55:17
12002570,123100,6502,3.5,2015-12-14 19:22:40
12002571,123100,6503,2.5,2016-12-23 20:35:34
12002572,123100,6506,3.5,2015-12-14 19:22:35
12002573,123100,6508,3.0,2015-12-14 19:22:22
12002574,123100,6509,5.0,2016-02-11 23:00:34
12002575,123100,6510,2.5,2016-02-14 10:27:55
12002576,123100,6515,5.0,2016-02-14 10:26:27
12002577,123100,6516,4.0,2016-02-14 10:26:56
12002578,123100,6518,1.0,2016-02-14 10:28:14
12002579,123100,6520,3.0,2015-12-14 19:56:40
12002580,123100,6522,3.5,2015-12-14 19:00:33
12002581,123100,6524,4.0,2016-02-14 10:26:56
12002582,123100,6525,3.0,2018-08-29 16:12:19
12002583,123100,6526,2.5,2016-02-11 22:11:09
12002584,123100,6527,3.5,2016-04-27 11:27:56
12002585,123100,6530,3.5,2015-12-14 19:21:45
12002586,123100,6533,3.5,2015-12-14 19:00:32
12002587,123100,6534,2.5,2016-12-01 20:59:52
12002588,123100,6535,2.5,2018-08-29 16:12:32
12002589,123100,6536,3.0,2016-12-23 20:35:28
12002590,123100,6537,3.5,2016-12-23 20:35:23
12002591,123100,6538,3.0,2015-12-14 19:22:23
12002592,123100,6539,4.0,2015-12-14 19:56:19
12002593,123100,6540,3.0,2016-02-14 10:27:30
12002594,123100,6541,2.5,2018-08-29 16:12:32
12002595,123100,6542,3.5,2015-12-14 19:00:07
12002596,123100,6544,3.0,2017-09-07 07:14:04
12002597,123100,6546,3.0,2018-08-29 16:12:31
12002598,123100,6548,3.0,2016-11-15 02:43:40
12002599,123100,6552,3.5,2015-12-14 19:22:37
12002600,123100,6553,3.0,2016-11-15 02:43:40
12002601,123100,6555,3.5,2015-12-14 19:22:26
12002602,123100,6561,3.5,2018-08-29 16:12:03
12002603,123100,6563,1.0,2016-02-14 10:28:14
12002604,123100,6564,2.5,2018-08-29 16:12:32
12002605,123100,6565,3.5,2016-02-14 10:27:18
12002606,123100,6568,3.0,2016-02-11 23:01:01
12002607,123100,6569,2.0,2015-12-14 19:01:51
12002608,123100,6570,3.0,2015-12-14 19:24:30
12002609,123100,6571,3.5,2015-12-14 18:59:55
12002610,123100,6573,3.0,2016-12-23 20:35:26
12002611,123100,6575,2.5,2018-08-29 16:12:12
12002612,123100,6578,3.5,2016-09-06 21:50:11
12002613,123100,6579,4.0,2015-12-14 18:59:36
12002614,123100,6580,3.0,2015-12-14 19:01:23
12002615,123100,6581,4.5,2016-04-26 07:13:21
12002616,123100,6582,2.5,2016-12-23 20:35:32
12002617,123100,6583,3.0,2016-12-23 20:35:27
12002618,123100,6584,3.0,2015-12-14 19:24:41
12002619,123100,6586,3.0,2017-01-29 03:47:45
12002620,123100,6589,3.0,2016-02-15 11:08:39
12002621,123100,6591,4.5,2016-02-11 22:10:25
12002622,123100,6592,4.0,2016-02-14 10:26:53
12002623,123100,6594,2.5,2016-05-27 23:30:51
12002624,123100,6595,2.0,2016-11-15 02:43:45
12002625,123100,6598,3.5,2015-12-14 19:14:16
12002626,123100,6599,5.0,2016-02-11 22:10:12
12002627,123100,6602,2.5,2016-12-01 20:59:51
12002628,123100,6603,3.5,2016-11-15 02:43:33
12002629,123100,6604,3.5,2015-12-14 19:00:33
12002630,123100,6605,3.5,2018-08-29 16:12:11
12002631,123100,6609,4.5,2016-02-13 09:42:46
12002632,123100,6610,3.5,2015-12-14 19:21:26
12002633,123100,6611,4.5,2016-02-11 22:10:17
12002634,123100,6612,5.0,2016-02-11 16:35:30
12002635,123100,6613,2.5,2018-08-29 16:12:10
12002636,123100,6615,2.0,2016-12-23 20:35:35
12002637,123100,6617,3.5,2016-02-14 10:27:21
12002638,123100,6618,4.5,2016-02-11 23:00:42
12002639,123100,6619,3.0,2018-08-29 16:12:31
12002640,123100,6620,3.5,2015-12-14 18:59:55
12002641,123100,6622,3.5,2016-02-14 10:27:19
12002642,123100,6629,4.5,2016-02-14 10:26:42
12002643,123100,6630,2.5,2016-11-15 02:43:43
12002644,123100,6632,2.5,2017-07-06 19:55:17
12002645,123100,6634,3.0,2016-02-14 10:27:27
12002646,123100,6635,2.0,2016-02-15 11:08:29
12002647,123100,6636,4.0,2016-02-11 23:00:45
12002648,123100,6639,3.5,2015-12-14 19:21:45
12002649,123100,6641,3.5,2016-02-13 09:42:54
12002650,123100,6642,2.5,2016-11-15 02:43:44
12002651,123100,6643,5.0,2016-02-11 23:00:32
12002652,123100,6644,4.5,2016-02-11 22:10:17
12002653,123100,6645,3.0,2015-12-14 19:23:46
12002654,123100,6646,2.5,2016-07-28 18:16:24
12002655,123100,6648,4.0,2016-02-13 09:42:50
12002656,123100,6649,3.0,2016-02-11 23:00:58
12002657,123100,6650,4.0,2015-12-14 18:59:38
12002658,123100,6653,2.5,2016-12-23 20:35:31
12002659,123100,6654,2.5,2018-08-29 16:12:05
12002660,123100,6655,3.0,2018-08-29 16:12:02
12002661,123100,6656,2.0,2018-08-29 16:12:02
12002662,123100,6657,3.0,2015-12-14 19:21:49
12002663,123100,6658,3.0,2015-12-14 19:01:33
12002664,123100,6659,4.0,2016-04-26 07:13:21
12002665,123100,6660,4.5,2016-02-11 23:00:37
12002666,123100,6662,4.5,2016-02-14 10:26:35
12002667,123100,6663,3.0,2017-07-06 19:55:17
12002668,123100,6664,3.0,2016-11-15 02:43:40
12002669,123100,6665,3.0,2016-12-23 20:35:25
12002670,123100,6666,4.0,2015-12-14 18:59:35
12002671,123100,6667,4.0,2016-06-11 00:41:19
12002672,123100,6668,4.0,2016-02-11 22:10:27
12002673,123100,6669,5.0,2016-02-11 23:00:31
12002674,123100,6671,4.5,2016-02-11 23:00:40
12002675,123100,6672,3.5,2017-07-06 19:55:16
12002676,123100,6673,2.0,2016-02-11 22:11:14
12002677,123100,6675,3.5,2017-08-28 23:28:30
12002678,123100,6676,4.0,2018-08-29 16:12:23
12002679,123100,6678,3.0,2015-12-14 19:23:45
12002680,123100,6681,3.5,2015-12-14 19:24:54
12002681,123100,6682,4.0,2016-02-11 22:10:31
12002682,123100,6683,2.5,2016-02-11 22:11:09
12002683,123100,6684,3.5,2016-02-11 22:10:43
12002684,123100,6688,3.5,2017-08-18 22:05:43
12002685,123100,6690,1.5,2016-02-11 22:11:16
12002686,123100,6691,1.0,2016-02-13 09:43:09
12002687,123100,6693,3.0,2015-12-14 19:13:52
12002688,123100,6694,3.0,2015-12-14 19:01:14
12002689,123100,6695,2.5,2016-12-01 20:59:52
12002690,123100,6696,2.5,2018-08-29 16:12:32
12002691,123100,6700,2.0,2016-04-13 00:15:46
12002692,123100,6701,3.0,2017-03-21 22:29:24
12002693,123100,6705,3.0,2015-12-14 19:22:17
12002694,123100,6706,2.5,2016-06-11 00:41:19
12002695,123100,6707,2.5,2015-12-14 19:01:47
12002696,123100,6708,3.5,2018-08-29 16:12:32
12002697,123100,6710,3.0,2017-07-12 09:09:20
12002698,123100,6711,4.5,2016-02-13 09:42:47
12002699,123100,6712,2.5,2015-12-14 19:01:47
12002700,123100,6713,3.5,2015-12-14 20:04:13
12002701,123100,6714,3.0,2016-12-23 20:35:28
12002702,123100,6717,3.5,2015-12-14 19:00:05
12002703,123100,6718,2.0,2016-10-09 07:29:35
12002704,123100,6721,3.5,2015-12-14 19:56:22
12002705,123100,6722,3.5,2016-12-26 03:24:16
12002706,123100,6723,3.0,2017-01-29 03:47:46
12002707,123100,6724,4.0,2015-12-14 18:59:36
12002708,123100,6726,3.0,2017-07-05 22:55:22
12002709,123100,6727,3.5,2015-12-14 19:21:28
12002710,123100,6728,3.0,2015-12-14 19:24:45
12002711,123100,6729,2.0,2018-08-29 16:12:17
12002712,123100,6730,1.5,2016-12-23 20:35:38
12002713,123100,6731,4.0,2016-04-13 00:15:46
12002714,123100,6732,2.0,2016-01-19 10:45:36
12002715,123100,6733,3.5,2015-12-14 19:00:09
12002716,123100,6735,4.0,2016-02-14 10:26:54
12002717,123100,6738,2.0,2016-02-11 23:01:11
12002718,123100,6739,2.5,2016-11-15 02:43:42
12002719,123100,6741,2.0,2016-12-23 20:35:36
12002720,123100,6743,3.0,2016-02-14 10:27:22
12002721,123100,6744,2.5,2018-08-29 16:12:18
12002722,123100,6746,2.5,2016-12-01 20:59:51
12002723,123100,6748,3.0,2015-12-14 19:23:42
12002724,123100,6750,3.0,2015-12-14 19:01:13
12002725,123100,6751,2.0,2015-12-14 19:22:38
12002726,123100,6754,3.0,2017-01-29 03:47:45
12002727,123100,6755,3.5,2015-12-14 19:00:08
12002728,123100,6756,2.5,2016-02-10 10:58:45
12002729,123100,6757,2.5,2015-12-14 19:22:37
12002730,123100,6759,2.5,2017-07-06 19:55:17
12002731,123100,6760,2.0,2016-02-11 16:35:32
12002732,123100,6761,4.0,2016-06-11 00:41:19
12002733,123100,6762,4.0,2016-02-11 23:00:45
12002734,123100,6765,3.0,2018-09-02 01:42:03
12002735,123100,6769,1.5,2016-02-11 23:01:13
12002736,123100,6770,3.0,2016-02-11 22:11:00
12002737,123100,6771,2.0,2018-08-29 16:12:33
12002738,123100,6772,3.5,2015-12-14 19:13:50
12002739,123100,6773,3.5,2015-12-14 20:04:13
